Scientific Name,Class,Order,Family,Trend,Status,Life Span (years),Length (cm),Weight (kg),Is Social,Is Nocturnal,Diet,Mating Behavior,Incubation Period (days),Baby Carrying,Independent Age (days),Africa,Antarctica,Asia,Europe,Oceania,South America,Central America,North America,Cold,Dry/Desert,Polar/Tundra,Temperate,Tropical
Spizella passerina,aves,passeriformes,passerellidae,2,0,9,13.5,0.013,1,0,2,0,12.5,4.5,31.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Platalea ajaja,aves,pelecaniformes,threskiornithidae,1,0,7.5,78.5,1,1,0,1,0,22.5,3.5,87.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Megascops kennicottii,aves,strigiformes,strigidae,0,0,13,22,0.2025,1,1,1,0,,3.5,66.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Setophaga ruticilla,aves,passeriformes,parulidae,0,0,10,12.5,0.0075,0,0,0,0,11.5,3.5,28,0,0,0,0,0,0,0,0,1,0,0,1,1
Glaucidium brasilianum,aves,strigiformes,strigidae,0,0,6.5,16.5,0.069,0,0,1,0,28,,49,0,0,0,0,0,0,0,0,0,0,0,1,1
Chaetura pelagica,aves,apodiformes,apodidae,0,1,4,13.5,0.0235,1,0,0,0,19,4.5,30,0,0,0,0,0,0,0,0,0,0,0,1,1
Sphyrapicus varius,aves,piciformes,picidae,0,0,7,20,0.0485,0,0,0,0,11.5,5.5,38.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Sturnella magna,aves,passeriformes,icteridae,2,0,6,23.5,0.113,1,0,0,1,13.5,4,25,0,0,0,0,0,0,0,0,0,0,0,1,1
Spatula clypeata,aves,anseriformes,anatidae,0,0,11,48,0.6,1,0,1,0,25,9,42.5,1,0,1,1,0,0,0,0,0,0,0,1,1
Motacilla alba,aves,passeriformes,motacillidae,1,0,12,17.5,0.025,1,0,0,0,14,5.5,20.5,1,0,1,1,0,0,0,0,0,0,1,1,1
Rallus crepitans,aves,gruiformes,rallidae,0,0,7,36.5,0.28,0,0,0,0,21.5,5,66.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Himantopus novaezelandiae,aves,charadriiformes,recurvirostridae,2,1,13.5,40,0.22,0,0,1,0,25,4,8.5,0,0,0,0,1,0,0,0,0,0,0,1,0
Lagopus lagopus,aves,galliformes,phasianidae,0,0,9,39.5,0.62,1,0,2,0,21.5,8,180,0,0,1,1,0,0,0,0,0,0,1,1,0
Cyanocorax luxuosus,aves,passeriformes,corvidae,2,0,10.5,27,0.088,1,0,0,0,17.5,4,40.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Pluvialis dominica,aves,charadriiformes,charadriidae,0,0,11.5,26.5,0.158,1,0,0,0,26.5,4,,0,0,0,0,0,0,0,0,0,0,1,1,1
Meleagris gallopavo,aves,galliformes,phasianidae,2,0,7,100.5,6.5,1,0,0,1,,12,120,0,0,0,0,0,0,0,0,0,0,0,1,1
Asio flammeus,aves,strigiformes,strigidae,0,0,9.5,38.5,0.3405,0,1,1,0,29,7.5,28,1,0,1,1,0,0,0,0,1,0,0,1,1
Sagittarius serpentarius,aves,accipitriformes,sagittariidae,0,1,14.5,131,3.5,1,0,1,0,45,2,165,1,0,0,0,0,0,0,0,0,0,0,0,1
Passer domesticus,aves,passeriformes,passeridae,0,0,12.5,16,0.032,1,0,0,0,12.5,4.5,15,1,0,1,1,0,0,0,0,0,0,0,1,0
Dryobates pubescens,aves,piciformes,picidae,1,0,11,16,0.0265,0,0,0,0,12,5.5,40.5,0,0,0,0,0,0,0,0,0,0,0,1,0
Leptoptilos crumenifer,aves,ciconiiformes,ciconiidae,2,0,33,,6,1,0,4,0,30,2.5,28,1,0,0,0,0,0,0,0,0,0,0,0,1
Mycteria cinerea,aves,ciconiiformes,ciconiidae,0,1,12,,,1,0,1,,28.5,3,105,0,0,1,0,0,0,0,0,0,0,0,0,1
Zonotrichia leucophrys,aves,passeriformes,passerellidae,1,0,13,18,0.0265,0,0,0,0,12.5,4,9,0,0,0,0,0,0,0,0,0,0,1,1,1
Balaeniceps rex,aves,pelecaniformes,balaenicipitidae,0,1,35.5,120,5.5,0,0,1,0,30,2,,1,0,0,0,0,0,0,0,0,0,0,0,1
Megascops trichopsis,aves,strigiformes,strigidae,2,0,13,18,0.0915,0,1,1,0,26,3.5,,0,0,0,0,0,0,0,0,0,0,0,1,1
Callipepla californica,aves,galliformes,odontophoridae,2,0,2.5,25.5,0.17,1,0,2,0,22.5,12,24.5,0,0,0,0,0,0,0,0,0,1,0,1,1
Tauraco corythaix,aves,musophagiformes,musophagidae,0,0,30,,0.33,1,0,2,0,22,2,49,1,0,0,0,0,0,0,0,0,0,0,0,1
Toxostoma rufum,aves,passeriformes,mimidae,0,0,13,26.5,0.075,0,0,0,0,12.5,4,29,0,0,0,0,0,0,0,0,0,0,0,1,0
Rhynchopsitta pachyrhyncha,aves,psittaciformes,psittacidae,0,1,40,,0.3435,1,0,0,0,27,3,210,0,0,0,0,0,0,0,0,0,0,0,1,0
Rhipidura leucophrys,aves,passeriformes,rhipiduridae,2,0,15,20,0.0205,1,0,0,0,14,3,14,0,0,1,0,1,0,0,0,0,0,0,1,1
Hirundo rustica,aves,passeriformes,hirundinidae,0,0,5.5,18,0.019,1,0,0,0,16.5,4.5,27.5,1,0,1,1,1,0,0,0,0,0,1,1,1
Charadrius montanus,aves,charadriiformes,charadriidae,0,0,10,22,0.105,1,0,0,0,29.5,3,34.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Anas carolinensis,aves,anseriformes,anatidae,,0,20,35,0.32,1,0,2,0,22,10.5,38.5,0,0,0,0,0,0,0,0,0,0,1,1,1
Anas crecca,aves,anseriformes,anatidae,,0,27,38.5,0.35,1,1,0,0,22,10.5,27.5,1,0,1,1,0,0,0,0,0,0,0,1,1
Oreortyx pictus,aves,galliformes,odontophoridae,1,0,2.5,27,0.2255,1,0,2,0,23,9.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Stercorarius maccormicki,aves,charadriiformes,stercorariidae,1,0,10,53,0.4505,1,0,1,0,30,2,47.5,1,1,1,0,1,0,0,0,0,0,1,1,0
Charadrius nivosus,aves,charadriiformes,charadriidae,0,0,15,16,0.046,1,0,1,1,29,4,30,0,0,0,0,0,0,0,0,0,0,0,1,1
Sturnus vulgaris,aves,passeriformes,sturnidae,0,0,12.5,21,0.0795,1,0,0,0,13,4.5,31.5,1,0,1,1,0,0,0,0,0,0,0,1,1
Dromas ardeola,aves,charadriiformes,dromadidae,1,0,9,39.5,0.28,1,1,1,0,32.5,1,,1,0,1,0,0,0,0,0,0,0,0,0,1
Rallus limicola,aves,gruiformes,rallidae,2,0,,23.5,0.08,0,0,0,0,21,8.5,17.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Porzana carolina,aves,gruiformes,rallidae,2,0,,24.5,0.0805,1,0,0,0,19,12,28,0,0,0,0,0,0,0,0,1,0,0,1,1
Spatula cyanoptera,aves,anseriformes,anatidae,0,0,12,41,0.4,1,0,0,0,23,10,49,0,0,0,0,0,0,0,0,0,0,0,1,1
Tympanuchus pallidicinctus,aves,galliformes,phasianidae,0,1,3,39.5,0.7205,1,0,0,1,24.5,12.5,63,0,0,0,0,0,0,0,0,0,0,0,1,0
Bombycilla garrulus,aves,passeriformes,bombycillidae,2,0,9,21,0.055,1,0,0,0,13.5,5,29,0,0,1,1,0,0,0,0,0,0,1,1,0
Gallinago media,aves,charadriiformes,scolopacidae,0,0,,28,0.2,1,1,0,1,23,3.5,24.5,1,0,1,1,0,0,0,0,0,0,1,1,1
Eremophila alpestris,aves,passeriformes,alaudidae,0,0,6.5,18,0.038,1,0,0,0,11,3.5,,1,0,1,1,0,0,0,0,0,0,1,1,1
Lanius ludovicianus,aves,passeriformes,laniidae,0,0,12,21.5,0.0525,0,0,0,0,16,6,45.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Haematopus palliatus,aves,charadriiformes,haematopodidae,1,0,13.5,47,0.55,1,0,0,0,26,3,95,0,0,0,0,0,0,0,0,0,0,0,1,1
Campephilus principalis,aves,piciformes,picidae,0,1,30,50.5,0.51,0,0,0,0,28,4.5,,0,0,0,0,0,0,0,0,0,0,0,0,1
Arenaria interpres,aves,charadriiformes,scolopacidae,0,0,14,23,0.1175,1,0,0,0,23,3.5,20,1,0,1,1,1,0,0,0,0,0,1,1,1
Catharus guttatus,aves,passeriformes,turdidae,2,0,9,16.5,0.0275,1,0,0,0,12,4.5,12.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Setophaga fusca,aves,passeriformes,parulidae,2,0,8,12,0.0105,0,0,0,0,12.5,4,90,0,0,0,0,0,0,0,0,0,0,0,1,1
Turdus viscivorus,aves,passeriformes,turdidae,0,0,12,27.5,0.13,1,0,0,0,13.5,4,32.5,1,0,1,1,0,0,0,0,0,0,1,1,0
Melanerpes uropygialis,aves,piciformes,picidae,1,0,8.5,22.5,0.065,0,0,0,0,,5,,0,0,0,0,0,0,0,0,0,0,0,0,1
Melospiza melodia,aves,passeriformes,passerellidae,1,0,11,14.5,0.0325,0,0,0,0,14,4,30,0,0,0,0,0,0,0,0,0,0,0,1,1
Actitis macularius,aves,charadriiformes,scolopacidae,0,0,12,19,0.042,0,0,1,1,22,3.5,19,0,0,0,0,0,0,0,0,0,0,1,1,1
Leuconotopicus villosus,aves,piciformes,picidae,2,0,15,22,0.0675,0,0,0,0,14,4,43,0,0,0,0,0,0,0,0,1,0,0,1,1
Passerculus sandwichensis,aves,passeriformes,passerellidae,1,0,6,14,0.022,1,0,0,1,11.5,4,28,0,0,0,0,0,0,0,0,0,0,1,1,1
Baeolophus bicolor,aves,passeriformes,paridae,2,0,7.5,15,0.022,1,0,0,0,13,6,,0,0,0,0,0,0,0,0,0,0,0,1,1
Melanerpes carolinus,aves,piciformes,picidae,2,0,12,24,0.0735,0,0,0,0,13,5.5,52,0,0,0,0,0,0,0,0,0,0,0,1,1
Hirundo atrocaerulea,aves,passeriformes,hirundinidae,0,1,,21.5,0.014,1,0,0,,14,3,22,1,0,0,0,0,0,0,0,0,0,0,0,1
Anas chlorotis,aves,anseriformes,anatidae,2,0,21,48,0.615,1,1,0,0,28.5,6,365,0,0,0,0,1,0,0,0,0,0,0,1,0
Turdus philomelos,aves,passeriformes,turdidae,2,0,6.5,22,0.0785,0,0,0,0,13.5,4.5,31.5,1,0,1,1,0,0,0,0,0,0,1,1,1
Ammodramus savannarum,aves,passeriformes,passerellidae,0,0,5.5,12,0.021,0,0,0,0,11.5,4.5,21,0,0,0,0,0,0,0,0,0,0,0,1,1
Melanerpes formicivorus,aves,piciformes,picidae,2,0,16.5,21,0.0775,1,0,0,0,11,5,60,0,0,0,0,0,0,0,0,0,0,0,1,1
Motacilla cinerea,aves,passeriformes,motacillidae,1,0,8,18.5,0.019,1,0,0,0,14,4.5,31.5,1,0,1,1,0,0,0,0,0,0,0,1,1
Piranga olivacea,aves,passeriformes,cardinalidae,1,0,10,17.5,0.0305,1,0,0,0,12.5,4,14,0,0,0,0,0,0,0,0,0,0,0,1,1
Scolopax minor,aves,charadriiformes,scolopacidae,0,0,8,27.5,0.185,0,0,0,1,21,4,35,0,0,0,0,0,0,0,0,0,0,0,1,0
Mareca americana,aves,anseriformes,anatidae,1,0,11,50.5,0.2565,1,0,2,0,24,9,42.5,0,0,0,0,0,0,0,0,0,0,1,1,1
Bombycilla cedrorum,aves,passeriformes,bombycillidae,2,0,7.5,16.5,0.03,1,0,0,0,12,5.5,16,0,0,0,0,0,0,0,0,0,0,0,1,1
Centronyx henslowii,aves,passeriformes,passerellidae,2,0,6,12,0.0125,1,0,0,0,10.5,4,9.5,0,0,0,0,0,0,0,0,0,0,0,1,0
Tachycineta bicolor,aves,passeriformes,hirundinidae,1,0,11.5,13,0.021,1,0,0,0,14.5,5,20,0,0,0,0,0,0,0,0,0,0,1,1,1
Setophaga petechia,aves,passeriformes,parulidae,1,0,10,14,0.016,1,0,0,0,12.5,4.5,24.5,0,0,0,0,0,0,0,0,0,0,1,1,1
Dryocopus pileatus,aves,piciformes,picidae,2,0,11,44.5,0.325,1,0,0,0,14,4,105,0,0,0,0,0,0,0,0,0,0,0,1,1
Anthus spragueii,aves,passeriformes,motacillidae,0,1,,12.5,0.024,0,0,0,0,13.5,5,10.5,0,0,0,0,0,0,0,0,0,0,0,1,0
Mycteria americana,aves,ciconiiformes,ciconiidae,0,0,14.5,,2.5,1,0,0,0,29.5,4,62.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Zosterops japonicus,aves,passeriformes,zosteropidae,,0,5,10.5,0.011,1,0,0,0,11.5,3.5,28.5,0,0,1,0,1,0,0,0,0,0,0,1,1
Pipilo maculatus,aves,passeriformes,passerellidae,1,0,11,19,0.041,0,0,0,0,13,4,30,0,0,0,0,0,0,0,0,0,0,0,1,1
Callonetta leucophrys,aves,anseriformes,anatidae,1,0,12.5,37,0.325,1,0,0,0,29,9,52.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Geothlypis trichas,aves,passeriformes,parulidae,1,0,10.5,12,0.0095,0,0,0,1,12,4,9,0,0,0,0,0,0,0,0,0,0,0,1,1
Melanerpes erythrocephalus,aves,piciformes,picidae,0,0,10.5,22,0.0765,0,0,0,0,14,5.5,28.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Mniotilta varia,aves,passeriformes,parulidae,0,0,11,12,0.0115,0,0,0,0,11,4.5,27.5,0,0,0,0,0,0,0,0,1,0,0,1,1
Leuconotopicus albolarvatus,aves,piciformes,picidae,1,0,6.5,22,0.06,0,0,0,0,14,5.5,26,0,0,0,0,0,0,0,0,0,0,0,1,0
Dryobates borealis,aves,piciformes,picidae,0,0,14,20.5,0.048,1,0,0,0,11.5,3.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Cistothorus palustris,aves,passeriformes,troglodytidae,2,0,9,12,0.0115,0,0,0,1,14,5,28,0,0,0,0,0,0,0,0,0,0,0,1,1
