Scientific Name,Class,Order,Family,Trend,Status,Life Span (years),Length (cm),Weight (kg),Is Social,Is Nocturnal,Diet,Mating Behavior,Incubation Period (days),Baby Carrying,Independent Age (days),Africa,Antarctica,Asia,Europe,Oceania,South America,Central America,North America,Cold,Dry/Desert,Polar/Tundra,Temperate,Tropical
Arctocephalus galapagoensis,mammalia,carnivora,otariidae,0.0,1.0,22.0,100.0,46.0,1,1,1.0,1.0,360.0,1.0,912.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Macropus agilis,mammalia,diprotodontia,macropodidae,0.0,0.0,12.5,78.5,18.0,0,1,2.0,,30.0,1.0,330.0,0,0,0,0,1,0,0,0,0,0,0,0,1
Lagenorhynchus obliquidens,mammalia,artiodactyla,delphinidae,,0.0,40.0,200.0,175.0,1,1,1.0,1.0,345.0,1.0,,0,0,1,0,0,0,0,0,1,0,0,1,0
Bettongia gaimardi,mammalia,diprotodontia,potoroidae,,0.0,7.5,32.0,1.5,0,1,0.0,1.0,21.0,1.0,165.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Lagenorhynchus acutus,mammalia,artiodactyla,delphinidae,,0.0,24.5,200.0,215.0,1,0,1.0,,300.0,1.0,540.0,0,0,1,1,0,0,0,0,1,0,0,1,0
Talpa europaea,mammalia,eulipotyphla,talpidae,1.0,0.0,4.0,13.5,0.1,0,1,0.0,,31.5,4.5,31.5,0,0,1,1,0,0,0,0,0,0,0,1,0
Urocitellus brunneus,mammalia,rodentia,sciuridae,0.0,1.0,5.0,23.35,0.1995,1,0,2.0,1.0,51.0,4.5,,0,0,0,0,0,0,0,0,1,0,0,1,0
Neotamias umbrinus,mammalia,rodentia,sciuridae,1.0,0.0,2.0,22.0,0.0625,0,0,0.0,1.0,30.0,4.5,45.0,0,0,0,0,0,0,0,0,1,0,0,1,0
Callorhinus ursinus,mammalia,carnivora,otariidae,0.0,1.0,26.0,150.0,163.0,0,1,1.0,1.0,357.0,1.0,120.0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sotalia fluviatilis,mammalia,artiodactyla,delphinidae,,,35.0,150.0,37.5,1,0,1.0,1.0,315.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Otospermophilus beecheyi,mammalia,rodentia,sciuridae,1.0,0.0,8.0,,0.509,1,0,2.0,1.0,30.0,8.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Microtus ochrogaster,mammalia,rodentia,cricetidae,1.0,0.0,2.0,15.25,0.05,1,0,2.0,0.0,21.0,3.5,17.5,0,0,0,0,0,0,0,0,1,1,0,1,0
Arctocephalus australis,mammalia,carnivora,otariidae,2.0,0.0,21.0,150.0,115.0,1,1,1.0,1.0,300.0,1.0,270.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Phodopus roborovskii,mammalia,rodentia,cricetidae,1.0,0.0,3.0,4.5,0.0225,0,1,0.0,,21.0,6.0,20.0,0,0,1,1,0,0,0,0,0,0,0,1,0
Marmota himalayana,mammalia,rodentia,sciuridae,,0.0,15.0,57.25,6.5,1,0,2.0,0.0,30.0,6.5,,0,0,1,0,0,0,0,0,0,0,0,1,0
Nasua nasua,mammalia,carnivora,procyonidae,0.0,0.0,10.5,99.0,4.5,1,0,0.0,1.0,77.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Pygathrix nemaeus,mammalia,primates,cercopithecidae,0.0,1.0,25.0,57.5,9.5,1,0,2.0,1.0,177.5,1.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
Dendrolagus bennettianus,mammalia,diprotodontia,macropodidae,1.0,0.0,17.5,72.5,11.0,0,1,2.0,1.0,,1.0,730.0,0,0,0,0,1,0,0,0,0,0,0,0,1
Genus Notoryctes,mammalia,notoryctemorphia,notoryctidae,1.0,0.0,1.0,15.0,0.05,0,0,0.0,,,1.5,,0,0,0,0,1,0,0,0,0,1,0,0,0
Cercartetus nanus,mammalia,diprotodontia,burramyidae,0.0,0.0,6.0,8.0,0.029,0,1,2.0,1.0,30.0,4.0,62.5,0,0,0,0,1,0,0,0,0,0,0,1,0
 Balaenoptera borealis,mammalia,artiodactyla,balaenopteridae,,1.0,62.5,1500.0,22500.0,1,0,1.0,1.0,360.0,1.0,225.0,1,1,1,1,1,0,0,0,1,0,0,1,0
Urocyon littoralis,mammalia,carnivora,canidae,2.0,0.0,6.0,49.0,1.5,0,1,0.0,0.0,56.5,3.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Colobus guereza,mammalia,primates,cercopithecidae,,0.0,24.5,59.0,10.0,1,0,2.0,1.0,158.0,1.0,350.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Isoodon auratus,mammalia,peramelemorphia,peramelidae,0.0,1.0,2.5,35.0,0.4575,0,1,0.0,,12.0,2.5,56.0,0,0,0,0,1,0,0,0,0,0,0,0,1
Connochaetes gnou,mammalia,artiodactyla,bovidae,2.0,0.0,20.0,195.0,133.5,1,0,2.0,1.0,240.0,1.0,365.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Delphinus capensis,mammalia,artiodactyla,delphinidae,,,40.0,150.0,115.0,1,0,1.0,,315.0,1.0,495.0,1,0,1,0,0,0,0,0,0,0,0,1,1
Martes gwatkinsii,mammalia,carnivora,mustelidae,1.0,1.0,,60.0,2.0,1,0,0.0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1
Perodicticus potto,mammalia,primates,lorisidae,1.0,0.0,26.0,34.5,0.3005,0,1,2.0,,199.0,1.0,180.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Erignathus barbatus,mammalia,carnivora,phocidae,,0.0,31.0,200.0,315.0,0,0,1.0,1.0,330.0,1.0,21.0,0,0,1,1,0,0,0,0,1,0,1,0,0
Pusa hispida,mammalia,carnivora,phocidae,,0.0,27.5,100.0,80.0,0,0,1.0,1.0,270.0,1.0,42.0,0,0,1,1,0,0,0,0,1,0,1,0,0
Microcebus rufus,mammalia,primates,cheirogaleidae,0.0,1.0,10.5,12.0,0.0685,0,1,2.0,1.0,60.0,2.0,60.0,1,0,0,0,0,0,0,0,0,0,0,1,1
Tolypeutes matacus,mammalia,cingulata,chlamyphoridae,0.0,0.0,36.0,24.5,1.0,0,0,0.0,,,1.0,72.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Kogia sima,mammalia,artiodactyla,kogiidae,,,22.0,200.0,202.5,1,0,1.0,,300.0,1.0,365.0,1,0,1,1,1,0,0,0,1,0,0,1,1
Trichechus manatus,mammalia,sirenia,trichechidae,0.0,1.0,44.0,300.0,400.0,0,1,2.0,1.0,360.0,1.0,730.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Muntiacus reevesi,mammalia,artiodactyla,cervidae,0.0,0.0,14.0,0.0,14.0,0,0,0.0,1.0,214.5,1.5,180.0,0,0,1,0,0,0,0,0,0,0,0,1,1
Catagonus wagneri,mammalia,artiodactyla,tayassuidae,0.0,1.0,9.0,106.5,36.5,1,0,0.0,1.0,150.0,2.5,,0,0,0,0,0,0,0,0,0,1,0,1,1
Sminthopsis douglasi,mammalia,dasyuromorphia,dasyuridae,0.0,0.0,2.5,20.0,0.055,0,1,3.0,,13.0,8.0,,0,0,0,0,1,0,0,0,0,1,0,0,0
Xerospermophilus mohavensis,mammalia,rodentia,sciuridae,0.0,0.0,6.0,22.0,0.1075,0,0,2.0,1.0,30.0,6.5,32.0,0,0,0,0,0,0,0,0,0,1,0,0,0
Chaetophractus vellerosus,mammalia,cingulata,chlamyphoridae,1.0,0.0,16.0,34.2,0.129,0,1,0.0,,67.5,2.0,55.0,0,0,0,0,0,0,0,0,0,1,0,1,1
Cynomys parvidens,mammalia,rodentia,sciuridae,0.0,1.0,8.0,33.0,0.178,1,0,2.0,1.0,29.5,4.0,38.5,0,0,0,0,0,0,0,0,0,1,0,1,0
Ovis dalli,mammalia,artiodactyla,bovidae,1.0,0.0,16.0,154.0,64.0,1,0,2.0,1.0,175.0,1.0,120.0,0,0,0,0,0,0,0,0,1,0,1,0,0
Vulpes rueppellii,mammalia,carnivora,canidae,1.0,0.0,9.5,70.0,3.0,1,1,0.0,0.0,52.5,2.5,120.0,1,0,1,0,0,0,0,0,0,1,0,0,1
Lycalopex griseus,mammalia,carnivora,canidae,1.0,0.0,,87.5,3.5,0,1,4.0,0.0,60.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,1,1
Xerospermophilus spilosoma,mammalia,rodentia,sciuridae,1.0,0.0,2.5,21.9,0.1805,1,0,2.0,,24.0,8.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Cystophora cristata,mammalia,carnivora,phocidae,,1.0,32.5,200.0,250.0,0,0,1.0,1.0,245.0,1.0,8.5,0,0,1,1,0,0,0,0,1,0,1,0,0
Elaphurus davidianus,mammalia,artiodactyla,cervidae,,1.0,18.0,200.0,167.5,1,0,2.0,1.0,270.0,1.0,,0,0,1,0,0,0,0,0,0,0,0,1,0
Choloepus hoffmanni,mammalia,pilosa,megalonychidae,,0.0,27.5,63.0,5.5,0,1,2.0,1.0,366.0,1.0,225.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tamandua mexicana,mammalia,pilosa,myrmecophagidae,,0.0,9.0,116.0,4.0,0,1,0.0,,160.0,1.0,365.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cyclopes didactylus,mammalia,pilosa,cyclopedidae,,0.0,2.0,40.5,0.2875,0,1,0.0,,135.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Eubalaena glacialis,mammalia,artiodactyla,balaenidae,,1.0,75.0,1450.0,55000.0,1,0,1.0,1.0,375.0,1.0,365.0,1,1,1,1,1,1,1,1,1,0,0,1,0
Procyon pygmaeus,mammalia,carnivora,procyonidae,0.0,1.0,10.5,70.0,3.5,0,1,0.0,1.0,64.0,3.5,300.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Glironia venusta,mammalia,didelphimorphia,didelphidae,,0.0,1.5,18.25,0.225,0,1,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
Micromys minutus,mammalia,rodentia,muridae,1.0,0.0,3.0,6.5,0.0075,1,1,0.0,,17.5,5.5,15.5,0,0,1,1,0,0,0,0,0,0,0,1,1
Notomys alexis,mammalia,rodentia,muridae,1.0,0.0,2.0,10.5,0.035,1,1,0.0,1.0,39.5,3.5,28.0,0,0,0,0,1,0,0,0,0,1,0,0,0
Hyperoodon ampullatus,mammalia,artiodactyla,ziphiidae,,,40.0,800.0,6650.0,1,0,1.0,1.0,360.0,1.0,360.0,1,0,0,1,0,0,0,0,1,0,0,1,0
Canis lupus crassodon,mammalia,carnivora,canidae,,,8.0,150.0,40.0,1,1,1.0,,61.5,5.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Pecari tajacu,mammalia,artiodactyla,tayassuidae,1.0,0.0,20.0,100.0,21.5,1,0,2.0,1.0,150.0,3.0,75.0,0,0,0,0,0,0,0,0,0,1,0,1,1
Mustela itatsi,mammalia,carnivora,mustelidae,0.0,0.0,5.0,28.5,0.3,0,1,1.0,1.0,30.0,7.0,56.0,0,0,1,0,0,0,0,0,0,0,0,1,0
Neotamias townsendii,mammalia,rodentia,sciuridae,1.0,0.0,4.5,30.0,0.089,0,0,0.0,,28.0,4.5,90.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mandrillus leucophaeus,mammalia,primates,cercopithecidae,,1.0,29.0,68.7,31.0,1,0,0.0,,180.5,1.0,465.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Potamochoerus porcus,mammalia,artiodactyla,suidae,0.0,0.0,17.5,122.5,80.0,1,1,4.0,0.0,120.0,3.5,,1,0,0,0,0,0,0,0,0,0,0,0,1
Pteropus dasymallus,mammalia,chiroptera,pteropodidae,0.0,1.0,17.0,22.1,0.45,1,1,2.0,,150.0,1.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
Lagenorhynchus albirostris,mammalia,artiodactyla,delphinidae,,0.0,40.0,250.0,267.0,1,0,1.0,,345.0,1.0,365.0,0,0,1,1,0,0,0,0,1,0,0,1,0
Macaca arctoides,mammalia,primates,cercopithecidae,0.0,1.0,,56.5,8.5,1,0,2.0,1.0,177.0,1.0,365.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Apodemus flavicollis,mammalia,rodentia,muridae,1.0,0.0,18.0,11.1,0.0355,0,1,0.0,,23.0,6.5,21.0,0,0,1,1,0,0,0,0,1,1,0,1,0
Physeter macrocephalus,mammalia,artiodactyla,physeteridae,,1.0,70.0,1450.0,26000.0,1,0,1.0,1.0,450.0,1.0,730.0,1,1,1,1,1,0,0,0,1,0,0,1,1
Ammospermophilus harrisii,mammalia,rodentia,sciuridae,,0.0,6.5,23.5,0.125,0,0,0.0,,30.0,6.0,49.0,0,0,0,0,0,0,0,0,0,1,0,1,0
Berardius bairdii,mammalia,artiodactyla,ziphiidae,,,70.0,1250.0,14.0,1,0,1.0,,435.0,1.0,,0,0,1,0,0,0,0,0,0,0,0,1,0
Capricornis crispus,mammalia,artiodactyla,bovidae,2.0,0.0,22.5,,37.5,1,0,2.0,0.0,215.0,1.0,547.5,0,0,1,0,0,0,0,0,0,0,0,1,0
Loris lydekkerianus,mammalia,primates,lorisidae,0.0,0.0,17.5,23.5,0.235,1,1,3.0,1.0,150.0,1.5,150.0,0,0,1,0,0,0,0,0,0,1,0,0,1
Macropus parryi,mammalia,diprotodontia,macropodidae,1.0,0.0,10.0,,16.5,1,0,2.0,1.0,36.0,1.0,540.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Propithecus coquereli,mammalia,primates,indriidae,0.0,1.0,27.5,46.0,3.5,1,0,2.0,1.0,162.0,1.0,180.0,1,0,0,0,0,0,0,0,0,0,0,1,1
Trachypithecus francoisi,mammalia,primates,cercopithecidae,0.0,1.0,26.0,55.5,6.0,1,0,2.0,1.0,195.0,1.0,730.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Petaurista petaurista,mammalia,rodentia,sciuridae,0.0,0.0,16.0,42.0,1.75,0,1,2.0,,,1.5,60.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Loris tardigradus,mammalia,primates,lorisidae,0.0,1.0,17.5,14.0,0.1375,1,1,3.0,1.0,170.5,1.5,185.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Peromyscus gossypinus,mammalia,rodentia,cricetidae,1.0,0.0,4.5,18.0,0.0425,0,1,0.0,,26.5,7.0,22.5,0,0,0,0,0,0,0,0,0,0,0,1,0
Eubalaena australis,mammalia,artiodactyla,balaenidae,2.0,0.0,75.0,1350.0,60000.0,1,0,1.0,1.0,345.0,1.0,365.0,1,1,0,0,1,0,0,0,1,0,0,1,0
Tenrec ecaudatus,mammalia,afrosoricida,tenrecidae,1.0,0.0,5.5,32.5,1.5,0,1,0.0,1.0,55.0,17.5,,1,0,0,0,0,0,0,0,0,0,0,0,1
Gazella subgutturosa,mammalia,artiodactyla,bovidae,0.0,1.0,16.0,110.0,30.0,1,0,2.0,1.0,165.0,1.5,180.0,0,0,1,0,0,0,0,0,0,1,0,1,1
Hylochoerus meinertzhageni,mammalia,artiodactyla,suidae,0.0,0.0,11.5,150.0,187.5,1,1,0.0,,151.0,6.5,63.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Trachypithecus cristatus,mammalia,primates,cercopithecidae,0.0,0.0,31.0,52.0,5.5,1,0,2.0,1.0,190.5,1.0,540.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Balaenoptera bonaerensis,mammalia,artiodactyla,balaenopteridae,,,50.0,950.0,7000.0,0,0,1.0,1.0,315.0,1.0,730.0,1,1,0,0,1,0,0,0,1,0,1,1,1
Tremarctos ornatus,mammalia,carnivora,ursidae,0.0,1.0,28.0,160.0,117.5,0,1,2.0,1.0,6.5,2.0,365.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Syncerus caffer,mammalia,artiodactyla,bovidae,0.0,0.0,20.0,200.0,125.5,1,1,2.0,1.0,330.0,1.0,547.5,1,0,0,0,0,0,0,0,0,0,0,0,1
Cricetomys gambianus,mammalia,rodentia,nesomyidae,1.0,0.0,4.5,0.0,1.0,1,1,0.0,0.0,31.0,6.0,28.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Onychogalea fraenata,mammalia,diprotodontia,macropodidae,1.0,1.0,9.0,100.0,6.0,0,1,2.0,1.0,24.0,1.0,120.0,0,0,0,0,1,0,0,0,0,1,0,0,0
Ammospermophilus leucurus,mammalia,rodentia,sciuridae,1.0,0.0,5.0,21.35,0.1065,0,0,0.0,,32.5,9.5,,0,0,0,0,0,0,0,0,0,1,0,1,0
Galerella sanguinea,mammalia,carnivora,herpestidae,1.0,0.0,10.0,33.5,0.5875,0,0,0.0,1.0,61.0,3.0,180.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Neotamias quadrivittatus,mammalia,rodentia,sciuridae,1.0,0.0,3.0,12.1,0.062,1,0,2.0,0.0,44.5,6.5,45.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Muscardinus avellanarius,mammalia,rodentia,gliridae,,0.0,4.5,7.5,0.0185,0,1,2.0,,24.0,4.0,35.0,0,0,1,1,0,0,0,0,1,0,0,1,0
Globicephala macrorhynchus,mammalia,artiodactyla,delphinidae,,,52.5,400.0,,1,1,1.0,1.0,450.0,1.0,1095.0,1,0,1,1,1,0,0,0,0,0,0,1,1
Xerus erythropus,mammalia,rodentia,sciuridae,1.0,0.0,4.0,25.5,0.5,1,0,0.0,1.0,71.0,3.0,,1,0,0,0,0,0,0,0,0,1,0,0,1
Capra falconeri,mammalia,artiodactyla,bovidae,2.0,0.0,11.5,159.0,71.0,1,0,2.0,1.0,152.5,1.5,180.0,0,0,1,0,0,0,0,0,0,0,0,1,1
Lagidium viscacia,mammalia,rodentia,chinchillidae,1.0,0.0,19.0,39.6,3.0,1,0,2.0,,130.0,1.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Procyon cancrivorus,mammalia,carnivora,procyonidae,0.0,0.0,14.0,60.5,7.0,0,1,0.0,1.0,66.5,4.5,240.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Delphinus delphis,mammalia,artiodactyla,delphinidae,,0.0,28.5,198.0,118.0,1,0,1.0,,315.0,1.0,,1,1,1,1,1,1,1,1,0,0,0,1,1
Urocitellus columbianus,mammalia,rodentia,sciuridae,1.0,0.0,2.5,36.75,0.576,1,0,2.0,,24.0,4.5,,0,0,0,0,0,0,0,0,1,0,0,1,0
Marmota olympus,mammalia,rodentia,sciuridae,0.0,0.0,4.0,71.0,7.0,1,0,2.0,1.0,28.0,3.5,730.0,0,0,0,0,0,0,0,0,1,0,0,1,0
Pseudomys fieldi,mammalia,rodentia,muridae,1.0,1.0,2.0,10.0,0.0455,0,1,2.0,,28.0,4.0,28.0,0,0,0,0,1,0,0,0,0,1,0,0,0
Ceratotherium simum simum,mammalia,perissodactyla,rhinocerotidae,2.0,0.0,40.0,350.0,,1,0,2.0,,480.0,1.0,912.5,1,0,0,0,0,0,0,0,0,0,0,0,1
Gazella cuvieri,mammalia,artiodactyla,bovidae,0.0,1.0,18.0,100.0,25.0,1,1,2.0,1.0,180.0,1.5,,1,0,0,0,0,0,0,0,0,1,0,1,0
Paguma larvata,mammalia,carnivora,viverridae,0.0,0.0,15.0,63.5,4.5,0,1,0.0,1.0,,2.5,,0,0,1,0,0,0,0,0,0,0,0,1,1
Tursiops aduncus,mammalia,artiodactyla,delphinidae,,,40.0,200.0,230.0,1,0,1.0,1.0,360.0,1.0,1825.0,1,0,1,0,1,0,0,0,0,0,0,1,1
Mustela sibirica,mammalia,carnivora,mustelidae,1.0,0.0,5.0,32.0,0.59,0,1,1.0,1.0,39.5,7.0,,0,0,1,0,0,0,0,0,0,0,0,1,1
Lagostrophus fasciatus,mammalia,diprotodontia,macropodidae,1.0,1.0,6.0,42.5,2.0,1,1,2.0,,,1.5,270.0,0,0,1,0,1,0,0,0,0,1,0,0,0
Steno bredanensis,mammalia,artiodactyla,delphinidae,,0.0,30.0,200.0,122.5,1,0,1.0,,100.0,1.0,60.0,1,0,1,1,1,0,0,0,0,0,0,1,1
Martes zibellina,mammalia,carnivora,mustelidae,2.0,0.0,13.0,45.5,0.3505,0,0,0.0,,271.5,4.0,49.0,0,0,1,1,0,0,0,0,1,0,1,1,0
Taurotragus derbianus,mammalia,artiodactyla,bovidae,0.0,1.0,22.5,255.0,150.5,1,1,2.0,1.0,270.0,1.0,180.0,1,0,0,0,0,0,0,0,0,1,0,0,1
Alcelaphus buselaphus,mammalia,artiodactyla,bovidae,0.0,0.0,13.5,225.0,150.0,1,0,2.0,1.0,255.0,1.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Eulemur rufifrons,mammalia,primates,lemuridae,0.0,0.0,22.5,41.5,2.0,1,0,,1.0,120.0,1.0,180.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Viverra tangalunga,mammalia,carnivora,viverridae,1.0,0.0,11.5,64.0,3.5,0,1,0.0,,,1.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
Oryx beisa,mammalia,artiodactyla,bovidae,0.0,1.0,18.0,175.0,79.0,1,0,2.0,,270.0,1.0,,1,0,0,0,0,0,0,0,0,1,0,0,1
Peponocephala electra,mammalia,artiodactyla,delphinidae,,0.0,25.0,300.0,200.0,1,0,1.0,,360.0,1.0,,1,0,1,0,1,0,0,0,0,0,0,1,1
Balaenoptera brydei,mammalia,artiodactyla,balaenopteridae,,,60.0,1500.0,25000.0,0,0,1.0,,345.0,1.0,180.0,1,0,1,1,1,0,0,0,0,0,0,1,1
Capra sibirica,mammalia,artiodactyla,bovidae,,0.0,16.0,,82.0,1,0,2.0,1.0,175.0,1.0,180.0,0,0,1,0,0,0,0,0,1,1,0,1,0
Caperea marginata,mammalia,artiodactyla,cetotheriidae,,,50.0,600.0,3.0,0,0,1.0,,330.0,1.0,270.0,1,0,0,0,1,0,0,0,1,0,0,1,0
Dendrolagus lumholtzi,mammalia,diprotodontia,macropodidae,,0.0,15.0,56.5,6.0,0,1,2.0,1.0,45.0,1.0,330.0,0,0,0,0,1,0,0,0,0,0,0,0,1
Semnopithecus priam,mammalia,primates,cercopithecidae,0.0,0.0,,67.5,15.5,1,0,2.0,,180.0,1.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
Boselaphus tragocamelus,mammalia,artiodactyla,bovidae,1.0,0.0,15.5,150.0,194.0,1,0,2.0,,255.0,1.5,300.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Manis javanica,mammalia,pholidota,manidae,0.0,1.0,,52.5,10.0,0,1,0.0,1.0,130.0,1.5,,0,0,1,0,0,0,0,0,0,0,0,0,1
Mico argentatus,mammalia,primates,callitrichidae,0.0,0.0,16.0,23.0,0.35,1,0,0.0,0.0,142.5,2.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oryx dammah,mammalia,artiodactyla,bovidae,,1.0,20.0,190.0,150.5,1,1,2.0,,270.0,1.0,98.0,1,0,0,0,0,0,0,0,0,1,0,0,1
Atilax paludinosus,mammalia,carnivora,herpestidae,0.0,0.0,17.0,49.5,2.5,0,0,0.0,,74.5,2.5,60.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Capra pyrenaica,mammalia,artiodactyla,bovidae,2.0,0.0,14.0,120.0,57.5,1,0,2.0,1.0,164.5,1.5,,0,0,0,1,0,0,0,0,0,0,0,1,0
Cercocebus torquatus,mammalia,primates,cercopithecidae,0.0,1.0,22.0,56.0,8.5,1,0,0.0,,170.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
Semnopithecus johnii,mammalia,primates,cercopithecidae,0.0,1.0,,69.0,11.5,1,0,2.0,,200.0,1.0,365.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Balaena mysticetus,mammalia,artiodactyla,balaenidae,2.0,0.0,100.0,1600.0,55000.0,1,0,1.0,1.0,405.0,1.0,360.0,0,0,0,0,0,0,0,0,1,0,1,0,0
Ateles chamek,mammalia,primates,atelidae,0.0,1.0,34.0,700.0,,1,0,2.0,1.0,140.0,1.0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ozotoceros bezoarticus,mammalia,artiodactyla,cervidae,0.0,0.0,16.0,,28.0,1,0,2.0,,210.0,1.0,365.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mustela putorius furo,mammalia,carnivora,mustelidae,,,8.5,45.0,1.0,1,0,1.0,1.0,42.0,5.0,90.0,1,1,1,1,1,1,1,1,1,1,0,1,1
Phacochoerus aethiopicus,mammalia,artiodactyla,suidae,0.0,0.0,12.5,125.0,87.5,1,0,0.0,1.0,170.0,2.5,,1,0,0,0,0,0,0,0,0,1,0,0,1
Solenodon paradoxus,mammalia,eulipotyphla,solenodontidae,0.0,1.0,11.0,60.5,0.8,1,1,0.0,,84.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Tragelaphus imberbis,mammalia,artiodactyla,bovidae,0.0,0.0,12.5,125.0,82.0,1,1,2.0,,225.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
Eulemur fulvus,mammalia,primates,lemuridae,0.0,0.0,,92.5,2.5,1,0,2.0,,120.0,1.0,135.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Gazella gazella,mammalia,artiodactyla,bovidae,0.0,1.0,11.5,,23.0,1,0,2.0,1.0,180.0,1.0,120.0,0,0,1,0,0,0,0,0,0,0,0,1,0
Ondatra zibethicus,mammalia,rodentia,cricetidae,1.0,0.0,6.5,55.0,1.0,1,0,2.0,1.0,,7.5,42.0,0,0,1,1,0,0,0,0,1,1,1,1,0
Lepus saxatilis,mammalia,lagomorpha,leporidae,0.0,0.0,4.0,55.0,2.5,0,1,2.0,1.0,42.0,2.0,,1,0,0,0,0,0,0,0,0,0,0,1,1
Lagenorhynchus australis,mammalia,artiodactyla,delphinidae,,,13.0,200.0,115.0,1,0,1.0,,330.0,1.0,720.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Colobus polykomos,mammalia,primates,cercopithecidae,,1.0,23.0,58.5,8.5,1,0,2.0,1.0,175.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
Dasyurus geoffroii,mammalia,dasyuromorphia,dasyuridae,1.0,0.0,3.5,41.0,0.5,0,1,1.0,,19.5,4.0,126.0,0,0,0,0,1,0,0,0,0,1,0,0,0
Saguinus midas,mammalia,primates,callitrichidae,1.0,0.0,13.0,24.0,0.475,1,0,0.0,1.0,155.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Grampus griseus,mammalia,artiodactyla,delphinidae,,0.0,30.0,300.0,400.0,1,1,1.0,,405.0,1.0,450.0,1,1,1,1,1,0,0,0,0,0,0,1,1
Ovibos moschatus,mammalia,artiodactyla,bovidae,1.0,0.0,16.0,192.5,295.0,1,0,2.0,1.0,255.0,1.0,730.0,0,0,0,0,0,0,0,0,1,0,1,0,0
Philander opossum,mammalia,didelphimorphia,didelphidae,1.0,0.0,2.5,27.5,,0,1,0.0,1.0,13.5,4.5,83.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Chinchilla lanigera,mammalia,rodentia,chinchillidae,0.0,1.0,15.0,,0.7,1,1,2.0,0.0,111.0,2.5,49.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Eubalaena japonica,mammalia,artiodactyla,balaenidae,,1.0,75.0,1650.0,65000.0,1,0,1.0,1.0,375.0,1.0,365.0,0,0,1,0,0,0,0,0,1,0,0,1,0
Hippocamelus bisulcus,mammalia,artiodactyla,cervidae,0.0,1.0,14.0,157.5,80.0,1,0,2.0,,210.0,1.0,135.0,0,0,0,0,0,0,0,0,1,0,0,1,0
